LPG,CO,Smoke
0.00635112,0.00383135,0.0167301
0.00596906,0.00351645,0.0156573
0.00812251,0.00538323,0.0217582
0.0120466,0.00928248,0.0331488
0.00898757,0.00619155,0.0242422
0.00853478,0.00576455,0.0229399
0.00608035,0.00360741,0.0159693
0.00662206,0.00405912,0.0174936
0.00726763,0.00461613,0.0193212
0.0132851,0.0106271,0.0368015
0.00582887,0.00340281,0.0152648
0.00942897,0.00661581,0.0255161
0.00791121,0.00519061,0.0211542
0.00817604,0.00543233,0.0219115
0.00550989,0.00314811,0.0143742
0.00935758,0.00654667,0.0253098
0.00992293,0.00709966,0.0269465
0.00934715,0.00653658,0.0252797
0.00749651,0.0048183,0.0199718
0.00880829,0.00602148,0.023726
0.00636778,0.00384525,0.016777
0.00606252,0.0035928,0.0159193
0.00651318,0.00396715,0.0171865
0.00682018,0.00422794,0.0180532
0.0076726,0.00497545,0.0204733
0.00644617,0.00391084,0.0169977
0.0107007,0.0078803,0.0292086
0.00900996,0.00621288,0.0243067
0.00726034,0.00460973,0.0193005
0.00752753,0.00484588,0.0200601
0.00687113,0.00427167,0.0181973
0.00642839,0.00389594,0.0169476
0.00574656,0.00333656,0.0150347
0.00803099,0.00529956,0.0214965
0.00763875,0.00494513,0.0203769
0.0100239,0.00719968,0.0272393
0.00707269,0.00444585,0.0187681
0.00870112,0.00592044,0.0234178
0.00676331,0.00417929,0.0178925
0.00728089,0.00462778,0.0193588
0.00767637,0.00497883,0.0204841
0.00721809,0.0045727,0.0191805
0.00629179,0.00378196,0.0165632
0.00942278,0.0066098,0.0254982
0.00845324,0.00568857,0.0227059
0.00783607,0.00512258,0.0209396
0.00704721,0.00442373,0.0186959
0.00808755,0.00535122,0.0216582
0.0113953,0.00859605,0.0312382
0.00851214,0.00574342,0.0228749
0.00694484,0.00433515,0.0184059
0.00835593,0.00559824,0.0224268
0.00953712,0.00672093,0.0258288
0.0080154,0.00528534,0.0214519
0.00750727,0.00482786,0.0200024
0.00659955,0.00404006,0.0174301
0.00911029,0.00630873,0.024596
0.00549654,0.00313758,0.014337
0.00603603,0.00357111,0.015845
0.0108748,0.00805806,0.0297164
0.00657671,0.00402074,0.0173657
0.0107517,0.00793221,0.0293571
0.00551323,0.00315075,0.0143835
0.00681256,0.00422142,0.0180317
0.00790509,0.00518506,0.0211367
0.00988954,0.00706666,0.0268496
0.00976266,0.00694164,0.0264818
0.00535313,0.00302498,0.0139378
0.00671642,0.00413929,0.01776
0.00580736,0.00338546,0.0152047
0.0085867,0.00581309,0.023089
0.00770914,0.00500824,0.0205775
0.00991482,0.00709164,0.026923
0.00670208,0.00412707,0.0177195
0.00923666,0.00643001,0.0249606
0.00869311,0.00591291,0.0233948
0.0093619,0.00655084,0.0253222
0.00747412,0.00479842,0.0199081
0.00920356,0.00639819,0.0248651
0.00723598,0.00458837,0.0192313
0.00591962,0.00347626,0.0155188
0.00622562,0.00372709,0.0163772
0.00645642,0.00391944,0.0170266
0.00805419,0.00532073,0.0215628
0.00631261,0.00379927,0.0166218
0.00588173,0.00344554,0.0154128
0.00638845,0.00386251,0.0168352
0.00890011,0.00610842,0.0239903
0.0074889,0.00481154,0.0199502
0.0066386,0.00407314,0.0175403
0.00977727,0.006956,0.0265242
0.00650744,0.00396232,0.0171703
0.00736187,0.00469908,0.0195889
0.0103145,0.00748986,0.0280839
0.00806657,0.00533204,0.0215982
0.00856599,0.00579372,0.0230295
0.00684068,0.00424552,0.0181112
0.00805706,0.00532335,0.021571
0.00898768,0.00619166,0.0242426
0.00834704,0.00559001,0.0224013
0.00639305,0.00386636,0.0168481
0.0070062,0.00438818,0.0185797
0.0090326,0.00623448,0.024372
0.0119129,0.00914043,0.0327561
0.00768121,0.00498317,0.0204979
0.00687235,0.00427272,0.0182008
0.00604146,0.00357555,0.0158603
0.00973409,0.00691357,0.026399
0.00724657,0.00459765,0.0192614
0.00532783,0.00300524,0.0138675
0.00769773,0.00499799,0.020545
0.00695776,0.0043463,0.0184425
0.0089972,0.00620073,0.02427
0.0104756,0.00765207,0.0285527
0.00598904,0.00353273,0.0157133
0.00885602,0.00606663,0.0238634
0.00886182,0.00607212,0.0238801
0.00753574,0.00485319,0.0200835
0.0107943,0.00797568,0.0294814
0.00935126,0.00654056,0.0252915
0.00819277,0.0054477,0.0219593
0.00636583,0.00384362,0.0167715
0.00720634,0.00456241,0.0191472
0.00669933,0.00412474,0.0177117
0.00804485,0.0053122,0.0215361
0.00738634,0.00472069,0.0196585
0.00682792,0.00423459,0.0180751
0.00809748,0.0053603,0.0216866
0.00676472,0.0041805,0.0178964
0.00561242,0.00322938,0.0146601
0.0114924,0.00869745,0.0315225
0.008151,0.00540934,0.0218398
0.00812557,0.00538602,0.021767
0.00947399,0.00665952,0.0256463
0.00756856,0.00488243,0.0201769
0.00875948,0.0059754,0.0235856
0.00924239,0.00643553,0.0249771
0.00853629,0.00576597,0.0229443
0.00976928,0.00694815,0.026501
0.00629658,0.00378594,0.0165767
0.0069407,0.00433157,0.0183942
0.00688976,0.00428769,0.01825
0.00766957,0.00497273,0.0204647
0.00645129,0.00391513,0.0170121
0.00766674,0.0049702,0.0204566
0.00951599,0.00670036,0.0257677
0.0065039,0.00395934,0.0171604
0.00678756,0.00420002,0.017961
0.00666272,0.00409361,0.0176084
0.00842452,0.00566186,0.0226235
0.00691234,0.00430712,0.0183139
0.00662403,0.00406078,0.0174991
0.00816206,0.00541949,0.0218714
0.00918543,0.00638076,0.0248127
0.00782403,0.00511171,0.0209053
0.00747065,0.00479534,0.0198982
0.00788716,0.0051688,0.0210855
0.00765328,0.00495814,0.0204183
0.00875897,0.00597492,0.0235842
0.00775648,0.0050508,0.0207125
0.0108455,0.00802802,0.0296308
0.00743428,0.00476309,0.0197948
0.00884431,0.00605554,0.0238297
0.0093243,0.0065145,0.0252136
0.00580184,0.00338101,0.0151893
0.00824874,0.00549921,0.0221196
0.0068033,0.00421349,0.0180055
0.00658311,0.00402615,0.0173837
0.00882293,0.00603532,0.0237682
0.0057969,0.00337704,0.0151754
0.00785872,0.00514306,0.0210043
0.00688291,0.0042818,0.0182306
0.00876357,0.00597926,0.0235974
0.00766715,0.00497057,0.0204578
0.0052561,0.00294945,0.0136681
0.00871156,0.00593026,0.0234478
0.00627195,0.00376549,0.0165075
0.00798811,0.00526049,0.0213739
0.01058,0.00775761,0.0288565
0.00783996,0.0051261,0.0209507
0.00837816,0.00561884,0.0224905
0.0066453,0.00407883,0.0175592
0.0085398,0.00576925,0.0229543
0.00593611,0.00348965,0.015565
0.00723853,0.0045906,0.0192385
0.00748413,0.0048073,0.0199366
0.00879752,0.00601131,0.0236951
0.00874686,0.0059635,0.0235493
0.00726246,0.0046116,0.0193065
0.0121689,0.00941307,0.0335086
0.00908605,0.00628554,0.0245261
0.00906546,0.00626585,0.0244667
0.00866963,0.00589084,0.0233273
0.00785287,0.00513777,0.0209876
0.0112967,0.00849337,0.0309494
0.0118735,0.00909859,0.0326402
0.00820116,0.00545541,0.0219834
0.00649127,0.00394872,0.0171248
0.00745962,0.00478555,0.0198668
0.00683239,0.00423841,0.0180877
0.00640557,0.00387683,0.0168834
0.00651427,0.00396807,0.0171896
0.00601413,0.00355321,0.0157836
0.00773144,0.00502828,0.0206411
0.00904248,0.00624391,0.0244005
0.00932757,0.00651766,0.0252231
0.00770004,0.00500006,0.0205516
0.00611071,0.00363233,0.0160545
0.00919555,0.00639049,0.0248419
0.00796091,0.00523574,0.0212962
0.00550781,0.00314647,0.0143684
0.00666455,0.00409516,0.0176135
0.00646558,0.00392713,0.0170524
0.0049801,0.00273753,0.0129029
0.0060236,0.00356095,0.0158102
0.0110717,0.00826039,0.0302914
0.00950774,0.00669234,0.0257439
0.0070355,0.00441357,0.0186627
0.00630303,0.00379131,0.0165949
0.00849571,0.00572811,0.0228278
0.00824496,0.00549573,0.0221088
0.00756957,0.00488333,0.0201798
0.00901834,0.00622087,0.0243309
0.00730423,0.0046483,0.0194251
0.00790123,0.00518156,0.0211257
0.00655526,0.00400263,0.0173052
0.00783209,0.00511899,0.0209283
0.00715262,0.00451546,0.0189947
0.00902793,0.00623002,0.0243585
0.007874,0.00515689,0.0210479
0.00636793,0.00384537,0.0167774
0.0112124,0.00840592,0.0307029
0.00794554,0.00522177,0.0212522
0.00630945,0.00379664,0.0166129
0.00868867,0.00590873,0.023382
0.00807922,0.0053436,0.0216344
0.00678742,0.0041999,0.0179606
0.00698638,0.00437103,0.0185235
0.0068504,0.00425387,0.0181387
0.00923959,0.00643283,0.024969
0.00893157,0.00613828,0.0240809
0.00961621,0.0067981,0.0260577
0.0081103,0.00537204,0.0217233
0.00710264,0.0044719,0.018853
0.0101126,0.00728797,0.0274971
0.00635561,0.00383509,0.0167428
0.00550508,0.00314432,0.0143608
0.0115797,0.00878891,0.0317784
0.0056744,0.00327879,0.0148331
0.00537615,0.00304298,0.0140019
0.00684433,0.00424865,0.0181215
0.00754145,0.00485827,0.0200997
0.00736068,0.00469804,0.0195855
0.00787708,0.00515968,0.0210567
0.00767083,0.00497386,0.0204683
0.00787994,0.00516227,0.0210649
0.00720977,0.00456541,0.0191569
0.00572837,0.00332197,0.0149839
0.00929493,0.00648615,0.0251288
0.0093039,0.00649481,0.0251547
0.00814722,0.00540587,0.0218289
0.00850992,0.00574135,0.0228685
0.0103505,0.00752601,0.0281886
0.00800577,0.00527657,0.0214244
0.00757437,0.00488761,0.0201935
0.00793374,0.00521105,0.0212185
0.00577241,0.00335732,0.0151069
0.00728568,0.00463199,0.0193724
0.0102822,0.00745739,0.0279898
0.00780108,0.00509099,0.0208398
0.00617269,0.00368336,0.0162286
0.0107022,0.00788178,0.0292128
0.00751711,0.00483661,0.0200305
0.00582005,0.00339569,0.0152402
0.00683037,0.00423669,0.018082
0.00668472,0.00411231,0.0176705
0.00723425,0.00458685,0.0192264
0.0118873,0.00911331,0.032681
0.00699902,0.00438197,0.0185593
0.0101351,0.00731032,0.0275622
0.00743772,0.00476614,0.0198046
0.00774062,0.00503652,0.0206673
0.00914269,0.00633976,0.0246894
0.00668501,0.00411256,0.0176713
0.0099941,0.00717015,0.027153
0.0097591,0.00693813,0.0264715
0.00763924,0.00494557,0.0203783
0.00601275,0.00355208,0.0157798
0.00798072,0.00525375,0.0213528
0.00830026,0.00554675,0.0222672
0.00548846,0.0031312,0.0143145
0.00837649,0.00561729,0.0224857
0.00590368,0.00346332,0.0154742
0.00737311,0.004709,0.0196208
0.00864019,0.0058632,0.0232427
0.00794774,0.00522377,0.0212585
0.0111511,0.00834239,0.0305235
0.00961222,0.00679421,0.0260462
0.00808364,0.00534764,0.021647
0.0072508,0.00460136,0.0192734
0.00694002,0.00433098,0.0183923
0.00750714,0.00482775,0.0200021
0.0087181,0.00593641,0.0234666
0.00762579,0.00493354,0.02034
0.00712951,0.00449531,0.0189292
0.00775489,0.00504937,0.020708
0.00862775,0.00585154,0.0232069
0.00808112,0.00534534,0.0216398
0.0081574,0.00541521,0.0218581
0.00726402,0.00461296,0.0193109
0.00553245,0.00316595,0.0144371
0.00837811,0.00561879,0.0224904
0.00809164,0.00535497,0.0216699
0.00823131,0.00548316,0.0220697
0.00869181,0.00591168,0.023391
0.00550339,0.00314298,0.0143561
0.00949309,0.00667808,0.0257015
0.00740471,0.00473692,0.0197107
0.00756421,0.00487855,0.0201646
0.00868631,0.00590651,0.0233752
0.00672417,0.00414589,0.0177819
0.00640906,0.00387975,0.0168932
0.00967401,0.00685465,0.026225
0.00742653,0.00475623,0.0197727
0.00693392,0.00432572,0.018375
0.00636545,0.00384331,0.0167705
0.0090037,0.00620692,0.0242887
0.00821113,0.00546459,0.0220119
0.00706912,0.00444275,0.018758
0.00760086,0.00491125,0.0202689
0.00633693,0.00381953,0.0166902
0.00827171,0.0055204,0.0221854
0.00728536,0.00463171,0.0193715
0.00755561,0.00487089,0.0201401
0.00924468,0.00643774,0.0249837
0.0060873,0.00361311,0.0159888
0.0079813,0.00525428,0.0213544
0.00659392,0.00403529,0.0174142
0.00697284,0.00435933,0.0184852
0.00747079,0.00479546,0.0198986
0.00752774,0.00484607,0.0200607
0.00667776,0.00410639,0.0176508
0.00548231,0.00312635,0.0142974
0.00727279,0.00462066,0.0193358
0.00818986,0.00544502,0.021951
0.00861372,0.00583839,0.0231666
0.0108182,0.00800015,0.0295513
0.00689265,0.00429017,0.0182582
0.00683783,0.00424308,0.0181031
0.00829604,0.00554285,0.0222551
0.0068724,0.00427276,0.0182009
0.009207,0.00640148,0.024875
0.00682758,0.00423429,0.0180741
0.00940558,0.00659314,0.0254485
0.00777279,0.00506549,0.020759
0.00980802,0.00698626,0.0266133
0.00902866,0.00623072,0.0243606
0.00549365,0.0031353,0.014329
0.0094857,0.00667089,0.0256801
0.00574844,0.00333807,0.01504
0.0066579,0.00408952,0.0175947
0.00989886,0.00707587,0.0268767
0.00768057,0.0049826,0.0204961
0.00656781,0.00401322,0.0173406
0.00763007,0.00493737,0.0203521
0.00718101,0.00454025,0.0190753
0.00605206,0.00358423,0.01589
0.00540601,0.00306637,0.0140849
0.00814322,0.00540221,0.0218175
0.00920131,0.00639602,0.0248586
0.00784019,0.00512631,0.0209514
0.00919123,0.00638634,0.0248295
0.0108663,0.00804934,0.0296915
0.00698663,0.00437125,0.0185242
0.00799355,0.00526544,0.0213894
0.00819136,0.00544641,0.0219553
0.00925449,0.00644717,0.025012
0.00841795,0.00565576,0.0226047
0.011405,0.00860617,0.0312666
0.00703437,0.00441259,0.0186595
0.0070483,0.00442467,0.018699
0.00862687,0.00585071,0.0232044
0.00704465,0.00442151,0.0186886
0.00970294,0.006883,0.0263088
0.00717347,0.00453366,0.0190539
0.011106,0.0082958,0.0303916
0.00863579,0.00585908,0.02323
0.00979984,0.00697821,0.0265896
0.0070834,0.00445516,0.0187984
0.00788183,0.00516398,0.0210702
0.00754698,0.0048632,0.0201155
0.00968763,0.006868,0.0262645
0.00779571,0.00508615,0.0208244
0.00595124,0.00350195,0.0156074
0.00657968,0.00402325,0.017374
0.00653063,0.00398185,0.0172357
0.0115372,0.0087443,0.0316536
0.00820582,0.0054597,0.0219967
0.00868616,0.00590637,0.0233748
0.00536718,0.00303596,0.0139769
0.00572903,0.0033225,0.0149857
0.00610455,0.00362727,0.0160372
0.00631792,0.00380369,0.0166367
0.00667177,0.0041013,0.0176339
0.0068028,0.00421306,0.0180041
0.00926503,0.00645733,0.0250425
0.00687501,0.00427501,0.0182083
0.00714835,0.00451173,0.0189826
0.00606158,0.00359203,0.0159167
0.0085711,0.00579849,0.0230442
0.00817069,0.00542741,0.0218961
0.00798109,0.0052541,0.0213538
0.00693705,0.00432842,0.0183839
0.00624141,0.00374017,0.0164216
0.00905946,0.00626012,0.0244494
0.00585079,0.00342051,0.0153262
0.00915697,0.00635345,0.0247306
0.00791438,0.00519348,0.0211632
0.0109038,0.00808775,0.029801
0.00680466,0.00421465,0.0180093
0.0075705,0.00488416,0.0201824
0.00551923,0.00315549,0.0144003
0.00785221,0.00513717,0.0209857
0.00708445,0.00445608,0.0188014
0.00710227,0.00447158,0.0188519
0.00941944,0.00660657,0.0254885
0.00885413,0.00606484,0.023858
0.00914213,0.00633923,0.0246878
0.00960352,0.00678571,0.026021
0.00941955,0.00660667,0.0254889
0.00689545,0.00429259,0.0182661
0.00757239,0.00488584,0.0201878
0.00979026,0.00696878,0.0265618
0.00796062,0.00523548,0.0212953
0.00846602,0.00570045,0.0227425
0.00731626,0.00465889,0.0194593
0.00719655,0.00455384,0.0191194
0.00889188,0.00610061,0.0239666
0.00831189,0.00555749,0.0223006
0.00798765,0.00526007,0.0213726
0.0111491,0.00834031,0.0305176
0.00585973,0.00342774,0.0153512
0.00486119,0.00264759,0.0125741
0.0072247,0.00457849,0.0191993
0.00496836,0.00272861,0.0128704
0.00664963,0.0040825,0.0175714
0.00756829,0.00488219,0.0201762
0.00781992,0.00510799,0.0208935
0.00931152,0.00650216,0.0251767
0.00688677,0.00428512,0.0182416
0.00762551,0.00493328,0.0203391
0.00567519,0.00327942,0.0148353
0.00796726,0.00524151,0.0213143
0.00800657,0.00527729,0.0214266
0.00841757,0.00565541,0.0226036
0.00724677,0.00459782,0.0192619
0.00612964,0.0036479,0.0161077
0.00593791,0.00349111,0.0155701
0.00604571,0.00357903,0.0158722
0.00687382,0.00427398,0.0182049
0.00626785,0.00376209,0.0164959
0.0087189,0.00593717,0.0234689
0.00940357,0.00659119,0.0254427
0.00854158,0.00577091,0.0229594
0.00775683,0.00505111,0.0207135
0.00713603,0.00450099,0.0189477
0.00749765,0.00481931,0.0199751
0.00665,0.00408281,0.0175724
0.00716921,0.00452994,0.0190418
0.00789264,0.00517377,0.0211011
0.006655,0.00408705,0.0175865
0.00937692,0.00656537,0.0253656
0.00678592,0.00419862,0.0179564
0.00980478,0.00698307,0.0266039
0.00803383,0.00530215,0.0215046
0.0104525,0.0076287,0.0284853
0.00800842,0.00527898,0.0214319
0.00662456,0.00406124,0.0175007
0.00673548,0.00415554,0.0178138
0.00783714,0.00512355,0.0209427
0.00742859,0.00475805,0.0197786
0.0063608,0.00383942,0.0167574
0.00759928,0.00490985,0.0202644
0.00717513,0.00453512,0.0190586
0.00766063,0.00496472,0.0204392
0.00739777,0.00473079,0.0196909
0.0071977,0.00455485,0.0191226
0.00715258,0.00451542,0.0189946
0.0113457,0.00854436,0.0310929
0.00754693,0.00486315,0.0201153
0.00915274,0.0063494,0.0247184
0.00567769,0.00328141,0.0148423
0.00740285,0.00473528,0.0197054
0.00699916,0.00438209,0.0185597
0.0107745,0.0079555,0.0294237
0.00720269,0.00455921,0.0191368
0.0091341,0.00633153,0.0246647
0.00939823,0.00658601,0.0254272
0.00924045,0.00643366,0.0249715
0.00845892,0.00569385,0.0227222
0.00904012,0.00624165,0.0243937
0.0052908,0.0029764,0.0137645
0.00849856,0.00573076,0.0228359
0.00840777,0.00564631,0.0225754
0.0083598,0.00560182,0.0224379
0.0087994,0.00601308,0.0237005
0.00774978,0.00504477,0.0206934
0.00828587,0.00553346,0.022226
0.00836243,0.00560426,0.0224454
0.00854807,0.00577697,0.0229781
0.00719726,0.00455446,0.0191214
0.00827479,0.00552324,0.0221943
0.00661453,0.00405274,0.0174723
0.00763813,0.00494458,0.0203751
0.00830474,0.00555089,0.0222801
0.0083188,0.00556389,0.0223204
0.00900639,0.00620948,0.0242965
0.00860393,0.00582922,0.0231385
0.0101171,0.00729238,0.02751
0.00649153,0.00394893,0.0171255
0.00844652,0.00568232,0.0226866
0.00639219,0.00386565,0.0168457
0.0080595,0.00532559,0.021578
0.00745492,0.00478138,0.0198535
0.00984605,0.00702374,0.0267235
0.00893552,0.00614204,0.0240923
0.00634862,0.00382927,0.0167231
0.00760903,0.00491855,0.0202922
0.00835134,0.00559399,0.0224136
0.00671093,0.00413462,0.0177445
0.00950911,0.00669367,0.0257478
0.00858791,0.00581422,0.0230925
0.00869341,0.00591318,0.0233956
0.00986864,0.00704602,0.026789
0.00953838,0.00672217,0.0258325
0.0102773,0.00745254,0.0279757
0.00723136,0.00458432,0.0192182
0.00711156,0.00447966,0.0188783
0.00747294,0.00479737,0.0199048
0.0098927,0.00706978,0.0268588
0.00681799,0.00422607,0.018047
0.00980357,0.00698188,0.0266004
0.011265,0.00846048,0.0308568
0.00798728,0.00525972,0.0213715
0.00814047,0.00539969,0.0218096
0.00728525,0.00463161,0.0193712
0.010533,0.00771001,0.0287196
0.00616233,0.00367482,0.0161995
0.013951,0.0113704,0.0387753
0.00936459,0.00655345,0.02533
0.00816884,0.00542572,0.0218908
0.00729814,0.00464294,0.0194078
0.00792036,0.00519891,0.0211803
0.00768507,0.00498664,0.0205089
0.0067503,0.00416818,0.0178557
0.00818928,0.00544449,0.0219494
0.00654498,0.00399395,0.0172762
0.00863562,0.00585892,0.0232296
0.00739702,0.00473012,0.0196888
0.0073082,0.00465179,0.0194364
0.00869805,0.00591755,0.023409
0.00635177,0.00383189,0.0167319
0.00885968,0.0060701,0.0238739
0.00644471,0.00390962,0.0169936
0.00882977,0.00604179,0.0237879
0.00711299,0.00448091,0.0188823
0.00851246,0.00574373,0.0228758
0.00771922,0.00501729,0.0206062
0.0101619,0.00733713,0.0276403
0.00784687,0.00513234,0.0209704
0.0106739,0.00785303,0.0291304
0.00683021,0.00423655,0.0180816
0.0118241,0.00904631,0.0324952
0.00696254,0.00435043,0.018456
0.00687553,0.00427545,0.0182098
0.00859702,0.00582275,0.0231187
0.00805943,0.00532552,0.0215778
0.00742847,0.00475795,0.0197783
0.00940322,0.00659085,0.0254417
0.00911284,0.00631116,0.0246033
0.006082,0.00360876,0.015974
0.00659335,0.00403482,0.0174126
0.00567529,0.0032795,0.0148356
0.00809861,0.00536134,0.0216899
0.00864614,0.00586879,0.0232598
0.00891896,0.00612631,0.0240446
0.00646122,0.00392346,0.0170401
0.00839488,0.00563435,0.0225385
0.00823643,0.00548787,0.0220844
0.00689251,0.00429005,0.0182578
0.010482,0.00765847,0.0285712
0.00978759,0.00696615,0.0265541
0.00699837,0.0043814,0.0185575
0.00593412,0.00348803,0.0155594
0.00846931,0.00570352,0.022752
0.00785357,0.0051384,0.0209896
0.010684,0.00786331,0.0291599
0.00869169,0.00591157,0.0233907
0.0107908,0.00797209,0.0294711
0.00941163,0.00659899,0.025466
0.00714129,0.00450557,0.0189626
0.00753534,0.00485283,0.0200823
0.0103947,0.00757045,0.0283171
0.00666362,0.00409437,0.0176109
0.0111551,0.00834657,0.0305353
0.00629808,0.00378719,0.0165809
0.00809598,0.00535894,0.0216823
0.00666808,0.00409816,0.0176235
0.00667701,0.00410576,0.0176487
0.00594527,0.0034971,0.0155907
0.00657335,0.00401791,0.0173562
0.00981383,0.00699198,0.0266301
0.00789134,0.0051726,0.0210974
0.00614296,0.00365886,0.0161451
0.0068005,0.00421109,0.0179976
0.00771907,0.00501716,0.0206058
0.00605738,0.00358858,0.0159049
0.00982237,0.00700039,0.0266549
0.0071631,0.00452461,0.0190245
0.00525902,0.00295172,0.0136762
0.00765004,0.00495524,0.020409
0.00815219,0.00541044,0.0218432
0.00582599,0.00340049,0.0152568
0.00915732,0.00635379,0.0247316
0.00804187,0.00530949,0.0215276
0.00544173,0.00309441,0.0141844
0.00634368,0.00382514,0.0167092
0.00602966,0.0035659,0.0158272
0.00998639,0.0071625,0.0271306
0.00758008,0.00489271,0.0202097
0.00671944,0.00414186,0.0177685
0.00515034,0.00286773,0.0133746
0.0081648,0.005422,0.0218793
0.00768437,0.004986,0.0205069
0.00658455,0.00402737,0.0173878
0.00754179,0.00485857,0.0201007
0.0122997,0.00955319,0.0338934
0.00921338,0.00640762,0.0248934
0.00989677,0.0070738,0.0268706
0.00762531,0.00493311,0.0203386
0.010008,0.00718394,0.0271933
0.00711319,0.00448108,0.0188829
0.00687624,0.00427606,0.0182118
0.00722356,0.00457748,0.019196
0.00668149,0.00410956,0.0176614
0.0123347,0.00959077,0.0339963
0.0118815,0.00910709,0.0326637
0.00979766,0.00697606,0.0265832
0.00696914,0.00435613,0.0184747
0.00691248,0.00430725,0.0183143
0.00949121,0.00667625,0.025696
0.0102914,0.00746671,0.0280168
0.00617783,0.0036876,0.016243
0.00875727,0.00597332,0.0235793
0.00993172,0.00710836,0.026972
0.0109228,0.00810724,0.0298565
0.00782776,0.00511507,0.0209159
0.00479535,0.00259814,0.0123922
0.00711197,0.00448002,0.0188794
0.00621148,0.00371539,0.0163375
0.00607728,0.00360489,0.0159607
0.00702143,0.00440137,0.0186228
0.00823718,0.00548856,0.0220865
0.00772361,0.00502124,0.0206188
0.00686186,0.00426371,0.0181711
0.0100635,0.00723909,0.0273545
0.00688412,0.00428284,0.0182341
0.00975239,0.00693154,0.0264521
0.0077157,0.00501413,0.0205962
0.00809844,0.00536118,0.0216894
0.0084898,0.0057226,0.0228108
0.00629223,0.00378233,0.0165645
0.00845744,0.00569247,0.0227179
0.00698101,0.00436639,0.0185083
0.00896958,0.00617443,0.0241904
0.00867939,0.00590001,0.0233553
0.00793884,0.00521568,0.0212331
0.00580772,0.00338575,0.0152057
0.00608775,0.00361348,0.0159901
0.00559327,0.00321416,0.0146067
0.00489406,0.00267237,0.0126649
0.00733147,0.00467228,0.0195025
0.00465231,0.00249162,0.0119978
0.00650836,0.0039631,0.017173
0.00668495,0.00411251,0.0176711
0.00571477,0.00331107,0.0149459
0.00879572,0.0060096,0.0236899
0.0069049,0.00430072,0.0182929
0.00730994,0.00465333,0.0194413
0.00737063,0.00470682,0.0196138
0.00786391,0.00514775,0.0210191
0.00939097,0.00657898,0.0254063
0.00703834,0.00441603,0.0186707
0.00847047,0.0057046,0.0227553
0.00745357,0.00478019,0.0198497
0.00867681,0.00589758,0.0233479
0.00750459,0.00482548,0.0199948
0.0101435,0.00731872,0.0275867
0.0069703,0.00435713,0.018478
0.00610951,0.00363134,0.0160512
0.00805041,0.00531728,0.021552
0.00808525,0.00534912,0.0216516
0.0111849,0.00837744,0.0306225
0.0091791,0.00637469,0.0247945
0.00745018,0.00477718,0.01984
0.00740905,0.00474076,0.019723
0.00925192,0.0064447,0.0250046
0.008279,0.00552712,0.0222063
0.0115986,0.00880871,0.0318337
0.00693457,0.00432629,0.0183768
0.00896791,0.00617284,0.0241856
0.00719695,0.00455419,0.0191205
0.00909618,0.00629522,0.0245553
0.00671735,0.00414008,0.0177626
0.00749209,0.00481437,0.0199592
0.00607063,0.00359944,0.0159421
0.0109345,0.00811924,0.0298906
0.00554482,0.00317573,0.0144716
0.0103641,0.00753966,0.028228
0.0072058,0.00456193,0.0191456
0.00758107,0.00489359,0.0202125
0.0111127,0.0083027,0.0304112
0.00832462,0.00556926,0.022337
0.00677923,0.0041929,0.0179375
0.00815436,0.00541243,0.0218494
0.010712,0.00789171,0.0292413
0.00948887,0.00667398,0.0256893
0.00708765,0.00445886,0.0188105
0.00793679,0.00521382,0.0212272
0.00848726,0.00572023,0.0228035
0.00619967,0.00370564,0.0163043
0.00719888,0.00455588,0.019126
0.00800038,0.00527165,0.0214089
0.00723414,0.00458676,0.0192261
0.00656523,0.00401105,0.0173333
0.00718015,0.0045395,0.0190728
0.00802615,0.00529514,0.0214826
0.00846414,0.00569871,0.0227372
0.00602716,0.00356386,0.0158202
0.00587363,0.00343898,0.0153901
0.00875188,0.00596823,0.0235637
0.00662294,0.00405986,0.0174961
0.00577817,0.00336196,0.0151231
0.00881782,0.00603049,0.0237535
0.00732458,0.00466621,0.0194829
0.00869928,0.00591871,0.0234125
0.00647789,0.00393746,0.0170871
0.00458663,0.00244313,0.0118169
0.00955465,0.00673802,0.0258796
0.00714647,0.0045101,0.0189773
0.00817995,0.00543592,0.0219226
0.00902685,0.006229,0.0243554
0.00975233,0.00693148,0.0264519
0.0101216,0.0072969,0.0275231
0.00720164,0.00455829,0.0191338
0.00823609,0.00548756,0.0220834
0.0081059,0.00536801,0.0217107
0.00942599,0.00661292,0.0255075
0.00585347,0.00342268,0.0153337
0.00578098,0.00336422,0.0151309
0.00682715,0.00423392,0.0180729
0.00586498,0.00343198,0.0153659
0.00559542,0.00321586,0.0146127
0.00946578,0.00665154,0.0256225
0.0104851,0.00766158,0.0285801
0.00766519,0.00496881,0.0204522
0.00859205,0.00581809,0.0231044
0.0101401,0.0073153,0.0275767
0.00945003,0.00663624,0.025577
0.0072219,0.00457603,0.0191913
0.00529911,0.00298286,0.0137876
0.00622574,0.00372719,0.0163776
0.00737255,0.00470851,0.0196193
0.00603199,0.00356781,0.0158337
0.0067275,0.00414873,0.0177913
0.00822021,0.00547294,0.0220379
0.00780955,0.00509863,0.0208639
0.0109803,0.00816631,0.0300244
0.00531506,0.00299528,0.013832
0.00750912,0.00482951,0.0200077
0.00709421,0.00446457,0.0188291
0.00657438,0.00401877,0.0173591
